latitude,longitude,hour,SO2,NO,NO2,CO,O3,wind_direction,wind_speed,temperature,humidity,pressure,solar_radiation,rain,Air_Quality_Class
43.529806,-5.673428,19,2.0,3.0,17.0,0.57,77.0,6.0,1.57,21.9,81.0,1014.0,19.0,0.0,Good
43.529806,-5.673428,20,2.0,3.0,22.0,0.62,71.0,6.0,1.0,21.4,84.0,1013.0,5.0,0.0,Good
43.529806,-5.673428,21,2.0,3.0,20.0,0.57,76.0,22.0,1.58,20.9,86.0,1014.0,5.0,0.0,Good
43.529806,-5.673428,22,2.0,2.0,16.0,0.6,77.0,22.0,1.31,20.9,85.0,1015.0,5.0,0.0,Good
43.529806,-5.673428,23,2.0,2.0,18.0,0.58,74.0,22.0,0.47,20.7,85.0,1015.0,5.0,0.0,Good
43.529806,-5.673428,24,2.0,1.0,14.0,0.53,75.0,136.0,0.22,20.4,86.0,1015.0,5.0,0.0,Good
43.529806,-5.673428,1,2.0,2.0,15.0,0.48,88.0,6.0,0.29,20.7,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,2,2.0,1.0,12.0,0.52,85.0,22.0,0.54,20.4,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,3,2.0,1.0,11.0,0.54,72.0,158.0,0.1,20.1,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,4,2.0,2.0,17.0,0.54,73.0,6.0,0.13,20.3,100.0,1009.0,5.0,0.0,Moderate
43.529806,-5.673428,5,2.0,2.0,19.0,0.6,64.0,6.0,0.41,20.3,100.0,1008.0,5.0,0.0,Good
43.529806,-5.673428,6,2.0,4.0,34.0,0.62,69.0,23.0,0.16,20.5,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,7,2.0,3.0,25.0,0.6,61.0,136.0,0.18,20.5,100.0,1009.0,8.0,0.0,Moderate
43.529806,-5.673428,8,2.0,9.0,40.0,0.62,55.0,6.0,0.5,21.2,100.0,1009.0,57.0,0.0,Good
43.529806,-5.673428,9,2.0,6.0,35.0,0.61,77.0,23.0,0.84,21.6,100.0,1009.0,120.0,0.0,Moderate
43.529806,-5.673428,10,2.0,6.0,31.0,0.6,84.0,22.0,1.28,22.4,100.0,1009.0,223.0,0.0,Moderate
43.529806,-5.673428,11,2.0,5.0,23.0,0.59,95.0,22.0,2.3,22.5,100.0,1009.0,412.0,0.0,Moderate
43.529806,-5.673428,12,2.0,5.0,21.0,0.58,93.0,23.0,2.03,22.8,95.0,1009.0,637.0,0.0,Good
43.529806,-5.673428,13,2.0,4.0,17.0,0.43,82.0,22.0,2.89,22.4,82.0,1010.0,691.0,0.0,Moderate
43.529806,-5.673428,14,2.0,5.0,18.0,0.58,82.0,22.0,2.73,22.4,82.0,1010.0,494.0,0.0,Good
43.529806,-5.673428,15,2.0,4.0,21.0,0.6,75.0,22.0,2.23,22.2,82.0,1010.0,151.0,0.0,Good
43.529806,-5.673428,16,2.0,4.0,19.0,0.59,76.0,6.0,2.19,22.0,82.0,1010.0,138.0,0.0,Good
43.529806,-5.673428,17,2.0,4.0,21.0,0.61,75.0,23.0,2.05,21.8,83.0,1010.0,97.0,0.0,Good
43.529806,-5.673428,18,2.0,3.0,21.0,0.63,76.0,22.0,1.94,21.4,84.0,1010.0,58.0,0.0,Good
43.529806,-5.673428,19,3.0,4.0,24.0,0.64,72.0,22.0,1.69,21.0,85.0,1011.0,8.0,0.0,Good
43.529806,-5.673428,20,2.0,2.0,18.0,0.59,79.0,23.0,1.72,20.8,85.0,1011.0,5.0,0.0,Good
43.529806,-5.673428,21,2.0,2.0,15.0,0.55,79.0,22.0,1.55,20.6,85.0,1011.0,5.0,0.0,Good
43.529806,-5.673428,22,2.0,2.0,15.0,0.57,77.0,22.0,1.03,20.5,87.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,23,2.0,2.0,15.0,0.56,76.0,6.0,0.53,20.3,88.0,1011.0,5.0,0.0,Good
43.529806,-5.673428,24,2.0,1.0,14.0,0.53,78.0,22.0,0.59,20.2,88.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,1,3.0,2.0,11.0,0.54,78.0,332.0,0.16,20.0,100.0,1010.0,5.0,0.0,Good
43.529806,-5.673428,2,2.0,1.0,16.0,0.54,71.0,5.0,0.12,20.0,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,3,2.0,2.0,16.0,0.52,62.0,182.0,0.1,19.8,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,4,2.0,2.0,23.0,0.59,61.0,337.0,0.1,19.6,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,5,2.0,2.0,21.0,0.52,59.0,159.0,0.27,19.2,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,6,3.0,4.0,32.0,0.53,39.0,159.0,0.22,18.8,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,7,2.0,9.0,43.0,0.6,29.0,134.0,0.12,19.1,100.0,1009.0,12.0,0.0,Moderate
43.529806,-5.673428,8,2.0,7.0,31.0,0.63,46.0,6.0,0.65,19.9,100.0,1009.0,37.0,0.0,Moderate
43.529806,-5.673428,9,2.0,10.0,32.0,0.72,50.0,333.0,1.17,20.8,100.0,1009.0,78.0,0.0,Moderate
43.529806,-5.673428,10,2.0,9.0,30.0,0.72,67.0,6.0,1.06,21.2,100.0,1009.0,255.0,0.0,Moderate
43.529806,-5.673428,11,2.0,6.0,22.0,0.58,92.0,6.0,2.03,20.2,100.0,1009.0,378.0,0.0,Moderate
43.529806,-5.673428,12,2.0,6.0,20.0,0.53,96.0,5.0,1.87,20.1,100.0,1009.0,589.0,0.0,Moderate
43.529806,-5.673428,13,2.0,5.0,18.0,0.41,109.0,333.0,2.04,21.0,100.0,1009.0,652.0,0.0,Good
43.529806,-5.673428,14,2.0,5.0,21.0,0.53,104.0,23.0,2.09,22.0,100.0,1008.0,658.0,0.0,Good
43.529806,-5.673428,15,2.0,4.0,17.0,0.53,102.0,23.0,2.43,22.2,100.0,1008.0,624.0,0.0,Good
43.529806,-5.673428,16,2.0,4.0,19.0,0.54,95.0,23.0,2.23,22.8,100.0,1008.0,495.0,0.0,Good
43.529806,-5.673428,17,2.0,4.0,19.0,0.61,92.0,22.0,2.77,22.4,100.0,1008.0,258.0,0.0,Good
43.529806,-5.673428,18,2.0,5.0,25.0,0.64,85.0,22.0,2.52,22.3,100.0,1008.0,149.0,0.0,Good
43.529806,-5.673428,19,2.0,2.0,20.0,0.63,87.0,23.0,1.81,23.0,100.0,1008.0,48.0,0.0,Moderate
43.529806,-5.673428,20,2.0,2.0,24.0,0.62,86.0,22.0,1.61,22.4,100.0,1008.0,7.0,0.0,Moderate
43.529806,-5.673428,21,2.0,2.0,21.0,0.65,91.0,22.0,1.52,21.8,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,22,2.0,2.0,18.0,0.62,93.0,22.0,1.24,21.3,100.0,1009.0,5.0,0.0,Moderate
43.529806,-5.673428,23,2.0,1.0,14.0,0.58,95.0,6.0,1.05,20.9,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,24,3.0,1.0,15.0,0.57,90.0,22.0,0.78,20.9,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,1,2.0,1.0,10.0,0.48,85.0,5.0,0.1,19.1,100.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,2,3.0,1.0,11.0,0.53,80.0,248.0,0.1,19.3,100.0,1011.0,5.0,0.0,Good
43.529806,-5.673428,3,2.0,1.0,9.0,0.49,88.0,6.0,0.21,19.1,100.0,1011.0,5.0,0.0,Moderate
43.529806,-5.673428,4,2.0,1.0,10.0,0.49,89.0,5.0,0.15,18.9,100.0,1011.0,5.0,0.0,Good
43.529806,-5.673428,5,2.0,2.0,16.0,0.57,70.0,6.0,0.17,18.9,100.0,1010.0,5.0,0.0,Moderate
43.529806,-5.673428,6,2.0,4.0,26.0,0.64,35.0,179.0,0.16,18.9,100.0,1010.0,5.0,0.0,Moderate
43.529806,-5.673428,7,2.0,10.0,36.0,0.89,23.0,225.0,0.25,19.0,100.0,1010.0,18.0,0.0,Moderate
43.529806,-5.673428,8,3.0,15.0,35.0,1.1,23.0,5.0,0.12,19.5,100.0,1010.0,63.0,0.0,Moderate
43.529806,-5.673428,9,3.0,15.0,34.0,1.08,30.0,6.0,0.27,20.9,100.0,1010.0,116.0,0.0,Moderate
43.529806,-5.673428,10,6.0,36.0,59.0,1.89,27.0,6.0,1.02,21.0,100.0,1010.0,251.0,0.0,Moderate
43.529806,-5.673428,11,8.0,10.0,37.0,0.85,73.0,6.0,1.56,20.6,100.0,1010.0,402.0,0.0,Moderate
43.529806,-5.673428,12,5.0,4.0,20.0,0.51,104.0,6.0,2.06,20.4,100.0,1010.0,509.0,0.0,Moderate
43.529806,-5.673428,13,4.0,4.0,17.0,0.44,109.0,6.0,2.05,20.8,100.0,1010.0,668.0,0.0,Good
43.529806,-5.673428,14,3.0,4.0,18.0,0.5,109.0,6.0,1.44,21.2,100.0,1010.0,610.0,0.0,Good
43.529806,-5.673428,15,3.0,5.0,20.0,0.51,96.0,333.0,1.6,21.7,100.0,1009.0,562.0,0.0,Good
43.529806,-5.673428,16,3.0,5.0,18.0,0.53,89.0,332.0,1.87,21.4,100.0,1009.0,477.0,0.0,Moderate
43.529806,-5.673428,17,3.0,6.0,21.0,0.56,78.0,334.0,1.1,21.4,100.0,1009.0,264.0,0.0,Moderate
43.529806,-5.673428,18,3.0,7.0,31.0,0.58,67.0,6.0,1.23,21.1,100.0,1009.0,53.0,0.0,Moderate
43.529806,-5.673428,19,3.0,4.0,27.0,0.59,72.0,5.0,0.96,20.9,100.0,1009.0,10.0,0.0,Moderate
43.529806,-5.673428,20,2.0,2.0,16.0,0.49,85.0,5.0,1.24,20.8,100.0,1009.0,5.0,0.0,Good
43.529806,-5.673428,21,2.0,2.0,16.0,0.56,88.0,22.0,1.04,20.9,100.0,1010.0,5.0,0.0,Moderate
43.529806,-5.673428,22,2.0,2.0,17.0,0.56,90.0,22.0,0.91,21.0,100.0,1010.0,5.0,0.0,Moderate
43.529806,-5.673428,23,3.0,1.0,12.0,0.57,89.0,23.0,0.55,20.8,100.0,1010.0,5.0,0.0,Moderate
43.529806,-5.673428,24,3.0,2.0,14.0,0.54,80.0,336.0,0.28,20.5,100.0,1010.0,5.0,0.0,Moderate
43.529806,-5.673428,1,5.0,1.0,14.0,0.5,69.0,225.0,0.42,18.3,100.0,1014.0,5.0,0.0,Good
43.529806,-5.673428,2,5.0,13.0,45.0,2.05,28.0,227.0,0.17,17.9,100.0,1014.0,5.0,0.0,Good
43.529806,-5.673428,3,6.0,27.0,49.0,1.24,16.0,334.0,0.1,17.1,100.0,1013.0,5.0,0.0,Moderate
43.529806,-5.673428,4,6.0,4.0,30.0,1.65,13.0,158.0,0.1,16.9,100.0,1013.0,5.0,0.0,Moderate
43.529806,-5.673428,5,5.0,2.0,31.0,1.52,10.0,179.0,0.1,16.6,100.0,1013.0,5.0,0.0,Moderate
43.529806,-5.673428,6,6.0,14.0,37.0,1.29,6.0,135.0,0.1,16.1,100.0,1013.0,5.0,0.0,Moderate
43.529806,-5.673428,7,6.0,55.0,51.0,1.23,7.0,273.0,0.1,16.6,100.0,1013.0,5.0,0.0,Moderate
43.529806,-5.673428,8,4.0,32.0,48.0,0.92,16.0,6.0,0.1,18.6,100.0,1013.0,13.0,0.0,Moderate
43.529806,-5.673428,9,3.0,13.0,49.0,0.75,38.0,22.0,0.45,21.8,96.0,1013.0,72.0,0.0,Moderate
43.529806,-5.673428,10,4.0,21.0,54.0,0.92,39.0,6.0,1.2,22.4,92.0,1013.0,257.0,0.0,Good
43.529806,-5.673428,11,3.0,12.0,43.0,1.1,60.0,6.0,1.58,21.1,100.0,1013.0,434.0,0.0,Moderate
43.529806,-5.673428,12,3.0,10.0,36.0,0.8,77.0,5.0,1.05,21.5,100.0,1013.0,649.0,0.0,Moderate
43.529806,-5.673428,13,3.0,6.0,22.0,0.47,91.0,23.0,1.65,20.8,100.0,1012.0,663.0,0.0,Good
43.529806,-5.673428,14,2.0,5.0,20.0,0.47,94.0,23.0,1.51,20.6,100.0,1012.0,675.0,0.0,Good
43.529806,-5.673428,15,2.0,5.0,20.0,0.49,90.0,6.0,1.31,21.4,100.0,1012.0,601.0,0.0,Good
43.529806,-5.673428,16,2.0,6.0,21.0,0.49,86.0,334.0,1.45,21.3,100.0,1011.0,477.0,0.0,Good
43.529806,-5.673428,17,2.0,6.0,23.0,0.5,76.0,5.0,1.2,20.7,100.0,1011.0,157.0,0.0,Good
43.529806,-5.673428,18,2.0,3.0,18.0,0.49,77.0,6.0,1.17,20.5,100.0,1011.0,64.0,0.0,Moderate
43.529806,-5.673428,19,2.0,3.0,21.0,0.51,78.0,6.0,0.91,20.2,100.0,1011.0,14.0,0.0,Good
43.529806,-5.673428,20,2.0,7.0,35.0,0.57,67.0,5.0,0.68,20.3,100.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,21,2.0,2.0,17.0,0.54,79.0,5.0,0.77,19.9,100.0,1012.0,5.0,0.0,Moderate
43.529806,-5.673428,22,2.0,2.0,16.0,0.52,78.0,6.0,0.37,19.8,100.0,1012.0,5.0,0.0,Moderate
43.529806,-5.673428,23,2.0,1.0,11.0,0.51,83.0,6.0,0.5,19.4,100.0,1012.0,5.0,0.0,Moderate
43.529806,-5.673428,24,2.0,1.0,8.0,0.48,90.0,6.0,0.39,19.1,100.0,1012.0,5.0,0.0,Good
43.529806,-5.673428,1,2.0,2.0,14.0,0.61,50.0,5.0,0.14,17.8,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,2,2.0,1.0,11.0,0.6,49.0,157.0,0.15,17.5,100.0,1017.0,5.0,0.0,Good
43.529806,-5.673428,3,2.0,1.0,35.0,2.42,20.0,182.0,0.19,17.0,100.0,1016.0,5.0,0.0,Good
43.529806,-5.673428,4,2.0,5.0,32.0,1.75,14.0,226.0,0.28,16.2,100.0,1016.0,5.0,0.0,Moderate
43.529806,-5.673428,5,2.0,7.0,31.0,1.5,7.0,134.0,0.1,15.7,100.0,1016.0,5.0,0.0,Good
43.529806,-5.673428,6,2.0,13.0,33.0,1.37,7.0,135.0,0.1,15.1,100.0,1016.0,5.0,0.0,Good
43.529806,-5.673428,7,3.0,39.0,43.0,1.9,7.0,135.0,0.1,15.9,100.0,1016.0,5.0,0.0,Good
43.529806,-5.673428,8,4.0,53.0,52.0,1.27,10.0,5.0,0.1,18.1,100.0,1016.0,7.0,0.0,Good
43.529806,-5.673428,9,3.0,29.0,47.0,1.2,22.0,6.0,0.85,19.8,100.0,1016.0,56.0,0.0,Good
43.529806,-5.673428,10,3.0,12.0,33.0,0.93,52.0,6.0,1.68,19.7,99.0,1016.0,263.0,0.0,Good
43.529806,-5.673428,11,3.0,7.0,20.0,0.57,68.0,5.0,1.65,19.0,100.0,1016.0,455.0,0.0,Good
43.529806,-5.673428,12,2.0,8.0,22.0,0.59,72.0,5.0,1.84,19.2,100.0,1016.0,670.0,0.0,Good
43.529806,-5.673428,13,2.0,9.0,27.0,0.5,74.0,6.0,1.56,20.7,100.0,1016.0,707.0,0.0,Good
43.529806,-5.673428,14,2.0,9.0,27.0,0.5,78.0,6.0,2.15,21.3,100.0,1015.0,701.0,0.0,Good
43.529806,-5.673428,15,2.0,7.0,25.0,0.51,78.0,6.0,2.46,21.4,100.0,1015.0,613.0,0.0,Good
43.529806,-5.673428,16,2.0,7.0,26.0,0.55,75.0,22.0,2.51,22.4,100.0,1014.0,433.0,0.0,Good
43.529806,-5.673428,17,2.0,5.0,22.0,0.53,72.0,22.0,2.28,22.8,100.0,1014.0,377.0,0.0,Good
43.529806,-5.673428,18,2.0,5.0,24.0,0.55,68.0,22.0,2.13,22.6,100.0,1014.0,304.0,0.0,Good
43.529806,-5.673428,19,2.0,5.0,33.0,0.54,60.0,23.0,1.9,22.4,99.0,1014.0,11.0,0.0,Moderate
43.529806,-5.673428,20,2.0,10.0,49.0,0.64,47.0,23.0,1.55,21.9,98.0,1014.0,5.0,0.0,Moderate
43.529806,-5.673428,21,2.0,11.0,46.0,0.62,51.0,6.0,0.75,20.6,100.0,1015.0,5.0,0.0,Moderate
43.529806,-5.673428,22,2.0,4.0,29.0,0.58,63.0,6.0,0.55,19.8,100.0,1015.0,5.0,0.0,Good
43.529806,-5.673428,23,3.0,2.0,18.0,0.5,67.0,334.0,0.11,19.3,100.0,1015.0,5.0,0.0,Good
43.529806,-5.673428,24,3.0,2.0,25.0,0.53,57.0,249.0,0.1,18.9,100.0,1015.0,5.0,0.0,Moderate
43.529806,-5.673428,1,5.0,3.0,23.0,0.44,55.0,22.0,0.45,18.9,99.0,1020.0,5.0,0.0,Good
43.529806,-5.673428,2,5.0,3.0,24.0,0.39,48.0,6.0,0.28,17.7,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,3,5.0,4.0,26.0,0.44,38.0,270.0,0.1,16.8,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,4,5.0,2.0,20.0,0.39,37.0,224.0,0.16,15.8,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,5,7.0,6.0,34.0,2.15,14.0,226.0,0.13,15.1,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,6,13.0,16.0,40.0,2.89,7.0,135.0,0.1,14.8,100.0,1019.0,5.0,0.0,Moderate
43.529806,-5.673428,7,12.0,7.0,26.0,0.92,17.0,113.0,0.1,15.3,100.0,1019.0,5.0,0.0,Moderate
43.529806,-5.673428,8,10.0,7.0,22.0,0.61,27.0,6.0,0.4,17.4,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,9,8.0,5.0,17.0,0.53,53.0,6.0,0.93,18.0,100.0,1019.0,56.0,0.0,Good
43.529806,-5.673428,10,7.0,5.0,15.0,0.41,70.0,335.0,1.24,18.7,100.0,1018.0,266.0,0.0,Good
43.529806,-5.673428,11,5.0,5.0,18.0,0.38,73.0,22.0,2.53,19.5,100.0,1019.0,487.0,0.0,Good
43.529806,-5.673428,12,6.0,3.0,14.0,0.38,79.0,22.0,2.72,20.2,99.0,1018.0,696.0,0.0,Good
43.529806,-5.673428,13,7.0,4.0,12.0,0.33,77.0,22.0,2.44,21.3,93.0,1018.0,746.0,0.0,Good
43.529806,-5.673428,14,7.0,3.0,12.0,0.48,87.0,22.0,2.28,23.0,85.0,1017.0,734.0,0.0,Good
43.529806,-5.673428,15,2.0,4.0,13.0,0.5,79.0,5.0,2.37,22.4,94.0,1017.0,633.0,0.0,Good
43.529806,-5.673428,16,2.0,3.0,13.0,0.51,75.0,22.0,2.26,22.2,97.0,1017.0,456.0,0.0,Good
43.529806,-5.673428,17,2.0,3.0,12.0,0.5,73.0,6.0,2.34,22.3,98.0,1017.0,407.0,0.0,Good
43.529806,-5.673428,18,2.0,3.0,15.0,0.52,73.0,22.0,2.41,22.0,99.0,1017.0,329.0,0.0,Good
43.529806,-5.673428,19,2.0,3.0,22.0,0.62,66.0,22.0,1.89,20.9,100.0,1017.0,6.0,0.0,Good
43.529806,-5.673428,20,2.0,3.0,27.0,0.62,61.0,22.0,1.08,20.5,100.0,1017.0,5.0,0.0,Good
43.529806,-5.673428,21,2.0,2.0,25.0,0.62,64.0,22.0,0.74,20.7,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,22,2.0,5.0,38.0,0.69,45.0,6.0,0.3,20.3,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,23,2.0,3.0,23.0,0.62,57.0,335.0,0.11,18.9,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,24,2.0,2.0,20.0,0.61,50.0,6.0,0.17,18.2,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,1,5.0,2.0,10.0,0.44,30.0,23.0,0.99,18.2,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,2,5.0,1.0,8.0,0.37,34.0,21.0,1.26,17.7,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,3,5.0,2.0,10.0,0.4,34.0,6.0,0.75,17.4,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,4,4.0,1.0,9.0,0.39,37.0,23.0,0.98,17.5,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,5,5.0,2.0,9.0,0.37,38.0,22.0,0.84,17.8,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,6,5.0,2.0,11.0,0.64,37.0,135.0,0.52,17.9,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,7,4.0,2.0,9.0,0.45,37.0,135.0,0.3,18.2,100.0,1018.0,24.0,0.0,Good
43.529806,-5.673428,8,3.0,7.0,19.0,0.49,29.0,6.0,0.1,18.7,100.0,1018.0,59.0,0.0,Good
43.529806,-5.673428,9,2.0,8.0,19.0,0.49,36.0,23.0,1.05,18.8,100.0,1018.0,175.0,0.0,Good
43.529806,-5.673428,10,2.0,8.0,18.0,0.47,43.0,23.0,1.37,19.2,100.0,1018.0,319.0,0.0,Good
43.529806,-5.673428,11,2.0,7.0,17.0,0.47,50.0,6.0,1.57,19.2,100.0,1018.0,476.0,0.0,Good
43.529806,-5.673428,12,2.0,7.0,17.0,0.49,56.0,22.0,2.46,18.7,100.0,1018.0,580.0,0.0,Good
43.529806,-5.673428,13,3.0,6.0,18.0,0.4,64.0,22.0,2.61,18.8,100.0,1018.0,733.0,0.0,Good
43.529806,-5.673428,14,4.0,6.0,17.0,0.46,67.0,6.0,2.36,19.9,100.0,1018.0,716.0,0.0,Good
43.529806,-5.673428,15,4.0,4.0,11.0,0.41,62.0,22.0,2.62,19.9,100.0,1018.0,640.0,0.0,Good
43.529806,-5.673428,16,4.0,5.0,12.0,0.41,57.0,6.0,2.2,21.6,99.0,1018.0,451.0,0.0,Good
43.529806,-5.673428,17,4.0,5.0,14.0,0.47,62.0,22.0,2.09,22.3,96.0,1018.0,390.0,0.0,Good
43.529806,-5.673428,18,4.0,3.0,15.0,0.45,66.0,23.0,1.73,22.8,90.0,1018.0,332.0,0.0,Good
43.529806,-5.673428,19,4.0,2.0,13.0,0.36,73.0,135.0,2.85,23.7,75.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,20,4.0,2.0,21.0,0.35,67.0,22.0,1.28,22.5,79.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,21,3.0,2.0,15.0,0.36,70.0,23.0,2.06,21.3,85.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,22,3.0,2.0,16.0,0.33,68.0,23.0,1.06,20.6,86.0,1020.0,5.0,0.0,Moderate
43.529806,-5.673428,23,4.0,2.0,18.0,0.36,62.0,22.0,0.94,19.5,96.0,1020.0,5.0,0.0,Good
43.529806,-5.673428,24,4.0,2.0,16.0,0.34,63.0,22.0,1.11,19.2,99.0,1020.0,5.0,0.0,Good
43.529806,-5.673428,1,3.0,1.0,7.0,0.26,34.0,22.0,1.17,17.5,100.0,1020.0,5.0,0.0,Good
43.529806,-5.673428,2,3.0,1.0,5.0,0.26,32.0,23.0,1.4,17.0,100.0,1020.0,5.0,0.0,Good
43.529806,-5.673428,3,3.0,1.0,5.0,0.29,31.0,5.0,1.01,16.8,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,4,3.0,1.0,5.0,0.32,31.0,22.0,1.11,16.7,100.0,1019.0,5.0,0.2,Good
43.529806,-5.673428,5,3.0,1.0,9.0,0.36,28.0,23.0,0.8,16.7,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,6,2.0,3.0,13.0,0.39,26.0,23.0,1.24,16.8,100.0,1020.0,5.0,0.0,Good
43.529806,-5.673428,7,2.0,5.0,18.0,0.45,24.0,135.0,0.19,17.0,100.0,1020.0,6.0,0.0,Good
43.529806,-5.673428,8,2.0,5.0,18.0,0.45,24.0,22.0,1.31,17.4,100.0,1020.0,32.0,0.0,Good
43.529806,-5.673428,9,2.0,7.0,18.0,0.46,23.0,22.0,1.95,17.9,100.0,1020.0,56.0,0.0,Good
43.529806,-5.673428,10,2.0,7.0,19.0,0.41,29.0,136.0,1.59,18.8,100.0,1020.0,100.0,0.0,Good
43.529806,-5.673428,11,2.0,8.0,18.0,0.38,41.0,6.0,1.89,20.3,99.0,1019.0,363.0,0.0,Good
43.529806,-5.673428,12,2.0,8.0,18.0,0.41,48.0,22.0,2.61,20.4,100.0,1019.0,623.0,0.0,Good
43.529806,-5.673428,13,2.0,6.0,14.0,0.35,53.0,22.0,2.99,20.5,100.0,1019.0,726.0,0.0,Good
43.529806,-5.673428,14,2.0,5.0,14.0,0.48,55.0,22.0,3.37,20.9,100.0,1018.0,738.0,0.0,Good
43.529806,-5.673428,15,2.0,6.0,14.0,0.49,51.0,21.0,2.92,20.6,100.0,1018.0,522.0,0.0,Good
43.529806,-5.673428,16,2.0,6.0,19.0,0.47,49.0,6.0,2.07,20.3,100.0,1018.0,211.0,0.0,Good
43.529806,-5.673428,17,2.0,6.0,19.0,0.5,50.0,22.0,2.09,20.3,100.0,1018.0,115.0,0.0,Good
43.529806,-5.673428,18,2.0,3.0,15.0,0.48,50.0,22.0,2.27,20.0,100.0,1017.0,30.0,0.0,Good
43.529806,-5.673428,19,2.0,3.0,13.0,0.47,48.0,135.0,1.95,19.9,100.0,1018.0,10.0,0.0,Good
43.529806,-5.673428,20,2.0,4.0,17.0,0.46,36.0,22.0,1.21,19.5,100.0,1018.0,6.0,0.0,Good
43.529806,-5.673428,21,2.0,3.0,14.0,0.44,38.0,23.0,1.29,18.8,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,22,2.0,4.0,16.0,0.45,29.0,22.0,0.72,18.8,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,23,3.0,4.0,17.0,0.45,25.0,6.0,0.57,18.6,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,24,3.0,2.0,11.0,0.42,31.0,23.0,0.69,18.3,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,1,5.0,2.0,13.0,0.34,25.0,137.0,0.1,17.4,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,2,5.0,2.0,11.0,0.38,23.0,5.0,0.14,17.5,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,3,5.0,1.0,8.0,0.37,26.0,5.0,0.11,17.4,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,4,5.0,2.0,10.0,0.35,23.0,5.0,0.1,17.4,100.0,1019.0,5.0,0.0,Good
43.529806,-5.673428,5,4.0,10.0,18.0,0.4,15.0,23.0,0.14,17.5,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,6,5.0,13.0,22.0,0.51,9.0,22.0,0.11,17.7,100.0,1018.0,5.0,0.0,Good
43.529806,-5.673428,7,4.0,15.0,19.0,0.47,7.0,136.0,0.1,18.1,100.0,1018.0,29.0,0.0,Good
43.529806,-5.673428,8,2.0,18.0,20.0,0.49,11.0,23.0,0.12,19.3,100.0,1018.0,78.0,0.0,Good
43.529806,-5.673428,9,2.0,15.0,20.0,0.46,17.0,22.0,1.37,19.7,100.0,1019.0,115.0,0.0,Good
43.529806,-5.673428,10,2.0,11.0,15.0,0.41,21.0,21.0,1.52,19.3,100.0,1019.0,219.0,0.0,Good
43.529806,-5.673428,11,2.0,9.0,14.0,0.37,27.0,22.0,1.88,19.6,100.0,1019.0,368.0,0.0,Good
43.529806,-5.673428,12,2.0,9.0,12.0,0.41,30.0,6.0,2.35,19.8,100.0,1019.0,605.0,0.0,Good
43.529806,-5.673428,13,2.0,8.0,11.0,0.33,33.0,6.0,2.43,20.5,100.0,1019.0,738.0,0.0,Good
43.529806,-5.673428,14,3.0,6.0,10.0,0.38,39.0,5.0,2.86,20.2,100.0,1019.0,713.0,0.0,Good
